age_days,authoritative,evidence_id,path,status,version
109,False,PROJECT_CHARTER,shared/project_charter.docx,AVAILABLE,3
49,False,BUSINESS_CASE,gate_evidence/general/business_case.csv,AVAILABLE,4
90,True,BUDGET_APPROVAL,gate_evidence/general/budget_approval.csv,AVAILABLE,1
34,False,ACTION_REGISTER,shared/action_register.csv,AVAILABLE,3
148,False,BENEFITS_PLAN,gate_evidence/general/benefits_plan.docx,AVAILABLE,4
29,True,PORTFOLIO_SNAPSHOT,gate_evidence/general/portfolio_snapshot.csv,AVAILABLE,1
120,False,COMMITTEE_BRIEFING,gate_evidence/general/committee_briefing.docx,AVAILABLE,5
40,True,CMDB_EXPORT,gate_evidence/it/cmdb_export.csv,AVAILABLE,2
49,True,TECH_CATALOG,gate_evidence/it/technology_catalog.json,AVAILABLE,4
66,True,LICENSE_POSITION,gate_evidence/it/license_position.csv,AVAILABLE,1
165,True,LIFECYCLE_REGISTER,gate_evidence/it/lifecycle_eol.csv,AVAILABLE,1
89,False,SUPPORT_RACI,gate_evidence/it/support_raci.docx,AVAILABLE,4
32,True,ITSM_CHANGE,gate_evidence/it/itsm_change.csv,AVAILABLE,5
20,True,CAPACITY_REPORT,gate_evidence/it/capacity_report.csv,AVAILABLE,1
138,False,TECH_WAIVER,gate_evidence/it/technology_waiver.docx,NOT_APPLICABLE,3
176,False,HLD,gate_evidence/architecture/Architecture_Diagram_Detailed.svg,AVAILABLE,1
99,False,LLD,gate_evidence/architecture/LLD_Architecture_Notes.docx,AVAILABLE,1
60,False,FLOW_MATRIX,gate_evidence/architecture/flow_matrix.csv,AVAILABLE,5
114,False,OPENAPI,gate_evidence/architecture/openapi.yaml,AVAILABLE,5
41,False,DATA_MODEL,gate_evidence/architecture/data_model.json,AVAILABLE,5
59,False,DATA_LINEAGE,gate_evidence/architecture/data_lineage.csv,AVAILABLE,3
167,True,IP_PLAN,gate_evidence/architecture/ip_plan.csv,AVAILABLE,5
57,False,ADR_REGISTER,gate_evidence/architecture/adr_register.csv,AVAILABLE,2
29,False,ARCH_DEBT,gate_evidence/architecture/architecture_debt.csv,AVAILABLE,5
56,True,AZURE_RESOURCE_GRAPH,gate_evidence/security/azure_resource_graph.json,AVAILABLE,2
92,True,IAM_EXPORT,gate_evidence/security/entra_role_assignments.csv,AVAILABLE,5
146,True,CONDITIONAL_ACCESS,gate_evidence/security/conditional_access.json,AVAILABLE,3
26,True,NSG_RULES,gate_evidence/security/nsg_rules.csv,AVAILABLE,4
157,True,WAF_POLICY,gate_evidence/security/waf_policy.json,AVAILABLE,2
63,True,SENTINEL_STATUS,gate_evidence/security/sentinel_connectors.json,AVAILABLE,4
90,True,FIREWALL_POLICY,gate_evidence/security/firewall_policy.json,AVAILABLE,1
148,True,KEYVAULT_CONFIG,gate_evidence/security/keyvault_configuration.json,UNAVAILABLE,3
164,True,DEFENDER_FINDINGS,gate_evidence/security/defender_findings.csv,AVAILABLE,3
146,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,AVAILABLE,1
35,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,5
173,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,5
85,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,AVAILABLE,5
28,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,3
4,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,2
126,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,UNAVAILABLE,4
117,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,AVAILABLE,1
136,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,2
132,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,AVAILABLE,1
134,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,AVAILABLE,2
167,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,AVAILABLE,4
58,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,5
177,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,1
130,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,2
103,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,AVAILABLE,1
87,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,5
124,False,VENDOR_EVIDENCE_REQUEST,gate_evidence/procurement/vendor_evidence_request.docx,AVAILABLE,5
3,False,MSA,gate_evidence/legal/MSA.docx,AVAILABLE,1
83,False,DPA,gate_evidence/legal/DPA.docx,AVAILABLE,1
170,False,SLA_ANNEX,gate_evidence/legal/SLA_Annex.docx,AVAILABLE,3
98,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,2
103,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,UNAVAILABLE,3
55,True,CONTRACT_PLAYBOOK,gate_evidence/legal/contract_playbook.json,AVAILABLE,3
178,False,NEGOTIATION_LOG,gate_evidence/legal/negotiation_log.docx,AVAILABLE,1
4,True,DATA_INVENTORY,gate_evidence/compliance/data_inventory.csv,AVAILABLE,1
79,True,ROPA,gate_evidence/compliance/ropa.csv,UNAVAILABLE,1
41,False,DPIA,gate_evidence/compliance/DPIA.docx,AVAILABLE,1
115,True,REG_MAPPING,gate_evidence/compliance/regulatory_mapping.csv,UNAVAILABLE,2
14,True,RETENTION,gate_evidence/compliance/retention_schedule.csv,AVAILABLE,1
160,False,ACCESSIBILITY,gate_evidence/compliance/accessibility_report.csv,AVAILABLE,2
89,True,CONTROL_MATRIX,gate_evidence/compliance/control_matrix.csv,AVAILABLE,5
84,True,EXPORT_CONTROL,gate_evidence/compliance/export_control.csv,AVAILABLE,3
58,False,AI_IMPACT,gate_evidence/compliance/AI_Impact_Assessment.docx,AVAILABLE,4
0,True,REVIEW_FACTS_GENERAL,gate_evidence/general/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_IT,gate_evidence/it/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_ARCHITECTURE,gate_evidence/architecture/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_SECURITY,gate_evidence/security/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_TECH_READINESS,gate_evidence/tech_readiness/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_PROCUREMENT,gate_evidence/procurement/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_LEGAL,gate_evidence/legal/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_COMPLIANCE,gate_evidence/compliance/review_facts.json,AVAILABLE,1
