age_days,authoritative,evidence_id,path,status,version
151,False,PROJECT_CHARTER,shared/project_charter.docx,AVAILABLE,3
71,False,BUSINESS_CASE,gate_evidence/general/business_case.csv,AVAILABLE,2
142,True,BUDGET_APPROVAL,gate_evidence/general/budget_approval.csv,AVAILABLE,4
84,False,ACTION_REGISTER,shared/action_register.csv,AVAILABLE,2
116,False,BENEFITS_PLAN,gate_evidence/general/benefits_plan.docx,AVAILABLE,1
139,True,PORTFOLIO_SNAPSHOT,gate_evidence/general/portfolio_snapshot.csv,AVAILABLE,3
39,False,COMMITTEE_BRIEFING,gate_evidence/general/committee_briefing.docx,AVAILABLE,4
178,True,CMDB_EXPORT,gate_evidence/it/cmdb_export.csv,AVAILABLE,2
72,True,TECH_CATALOG,gate_evidence/it/technology_catalog.json,AVAILABLE,1
103,True,LICENSE_POSITION,gate_evidence/it/license_position.csv,UNAVAILABLE,4
132,True,LIFECYCLE_REGISTER,gate_evidence/it/lifecycle_eol.csv,AVAILABLE,5
93,False,SUPPORT_RACI,gate_evidence/it/support_raci.docx,AVAILABLE,2
76,True,ITSM_CHANGE,gate_evidence/it/itsm_change.csv,AVAILABLE,2
82,True,CAPACITY_REPORT,gate_evidence/it/capacity_report.csv,UNAVAILABLE,3
64,False,TECH_WAIVER,gate_evidence/it/technology_waiver.docx,NOT_APPLICABLE,5
63,False,HLD,gate_evidence/architecture/Architecture_Diagram_Detailed.svg,AVAILABLE,4
171,False,LLD,gate_evidence/architecture/LLD_Architecture_Notes.docx,AVAILABLE,2
119,False,FLOW_MATRIX,gate_evidence/architecture/flow_matrix.csv,AVAILABLE,1
150,False,OPENAPI,gate_evidence/architecture/openapi.yaml,AVAILABLE,2
54,False,DATA_MODEL,gate_evidence/architecture/data_model.json,AVAILABLE,4
122,False,DATA_LINEAGE,gate_evidence/architecture/data_lineage.csv,AVAILABLE,2
11,True,IP_PLAN,gate_evidence/architecture/ip_plan.csv,UNAVAILABLE,3
145,False,ADR_REGISTER,gate_evidence/architecture/adr_register.csv,AVAILABLE,4
14,False,ARCH_DEBT,gate_evidence/architecture/architecture_debt.csv,AVAILABLE,3
82,True,AZURE_RESOURCE_GRAPH,gate_evidence/security/azure_resource_graph.json,AVAILABLE,1
130,True,IAM_EXPORT,gate_evidence/security/entra_role_assignments.csv,UNAVAILABLE,4
61,True,CONDITIONAL_ACCESS,gate_evidence/security/conditional_access.json,AVAILABLE,2
127,True,NSG_RULES,gate_evidence/security/nsg_rules.csv,AVAILABLE,1
173,True,WAF_POLICY,gate_evidence/security/waf_policy.json,AVAILABLE,1
71,True,SENTINEL_STATUS,gate_evidence/security/sentinel_connectors.json,UNAVAILABLE,1
42,True,FIREWALL_POLICY,gate_evidence/security/firewall_policy.json,AVAILABLE,2
179,True,KEYVAULT_CONFIG,gate_evidence/security/keyvault_configuration.json,AVAILABLE,1
35,True,DEFENDER_FINDINGS,gate_evidence/security/defender_findings.csv,AVAILABLE,4
76,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,AVAILABLE,5
144,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,3
52,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,1
59,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,AVAILABLE,2
158,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,UNAVAILABLE,3
59,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,5
8,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,5
110,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,AVAILABLE,5
72,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,5
60,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,UNAVAILABLE,2
30,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,UNAVAILABLE,1
101,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,AVAILABLE,2
143,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,1
38,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,4
57,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,3
11,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,AVAILABLE,1
121,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,4
15,False,VENDOR_EVIDENCE_REQUEST,gate_evidence/procurement/vendor_evidence_request.docx,AVAILABLE,3
58,False,MSA,gate_evidence/legal/MSA.docx,AVAILABLE,4
176,False,DPA,gate_evidence/legal/DPA.docx,AVAILABLE,3
57,False,SLA_ANNEX,gate_evidence/legal/SLA_Annex.docx,AVAILABLE,3
129,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,1
135,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,AVAILABLE,1
36,True,CONTRACT_PLAYBOOK,gate_evidence/legal/contract_playbook.json,UNAVAILABLE,3
32,False,NEGOTIATION_LOG,gate_evidence/legal/negotiation_log.docx,AVAILABLE,2
60,True,DATA_INVENTORY,gate_evidence/compliance/data_inventory.csv,AVAILABLE,5
36,True,ROPA,gate_evidence/compliance/ropa.csv,AVAILABLE,3
70,False,DPIA,gate_evidence/compliance/DPIA.docx,AVAILABLE,5
33,True,REG_MAPPING,gate_evidence/compliance/regulatory_mapping.csv,AVAILABLE,1
48,True,RETENTION,gate_evidence/compliance/retention_schedule.csv,AVAILABLE,3
90,False,ACCESSIBILITY,gate_evidence/compliance/accessibility_report.csv,AVAILABLE,3
128,True,CONTROL_MATRIX,gate_evidence/compliance/control_matrix.csv,AVAILABLE,3
44,True,EXPORT_CONTROL,gate_evidence/compliance/export_control.csv,AVAILABLE,5
29,False,AI_IMPACT,gate_evidence/compliance/AI_Impact_Assessment.docx,AVAILABLE,4
