age_days,authoritative,evidence_id,path,status,version
12,False,PROJECT_CHARTER,shared/project_charter.docx,AVAILABLE,3
3,False,BUSINESS_CASE,gate_evidence/general/business_case.csv,AVAILABLE,4
121,True,BUDGET_APPROVAL,gate_evidence/general/budget_approval.csv,AVAILABLE,4
143,False,ACTION_REGISTER,shared/action_register.csv,AVAILABLE,3
173,False,BENEFITS_PLAN,gate_evidence/general/benefits_plan.docx,AVAILABLE,1
139,True,PORTFOLIO_SNAPSHOT,gate_evidence/general/portfolio_snapshot.csv,AVAILABLE,4
166,False,COMMITTEE_BRIEFING,gate_evidence/general/committee_briefing.docx,AVAILABLE,2
161,True,CMDB_EXPORT,gate_evidence/it/cmdb_export.csv,AVAILABLE,1
103,True,TECH_CATALOG,gate_evidence/it/technology_catalog.json,AVAILABLE,3
9,True,LICENSE_POSITION,gate_evidence/it/license_position.csv,AVAILABLE,3
153,True,LIFECYCLE_REGISTER,gate_evidence/it/lifecycle_eol.csv,AVAILABLE,2
56,False,SUPPORT_RACI,gate_evidence/it/support_raci.docx,AVAILABLE,3
104,True,ITSM_CHANGE,gate_evidence/it/itsm_change.csv,AVAILABLE,1
154,True,CAPACITY_REPORT,gate_evidence/it/capacity_report.csv,AVAILABLE,5
70,False,TECH_WAIVER,gate_evidence/it/technology_waiver.docx,NOT_APPLICABLE,2
113,False,HLD,gate_evidence/architecture/Architecture_Diagram_Detailed.svg,AVAILABLE,1
29,False,LLD,gate_evidence/architecture/LLD_Architecture_Notes.docx,AVAILABLE,1
176,False,FLOW_MATRIX,gate_evidence/architecture/flow_matrix.csv,AVAILABLE,3
17,False,OPENAPI,gate_evidence/architecture/openapi.yaml,AVAILABLE,3
110,False,DATA_MODEL,gate_evidence/architecture/data_model.json,AVAILABLE,1
143,False,DATA_LINEAGE,gate_evidence/architecture/data_lineage.csv,AVAILABLE,5
32,True,IP_PLAN,gate_evidence/architecture/ip_plan.csv,AVAILABLE,3
93,False,ADR_REGISTER,gate_evidence/architecture/adr_register.csv,AVAILABLE,2
52,False,ARCH_DEBT,gate_evidence/architecture/architecture_debt.csv,AVAILABLE,5
175,True,AZURE_RESOURCE_GRAPH,gate_evidence/security/azure_resource_graph.json,AVAILABLE,4
93,True,IAM_EXPORT,gate_evidence/security/entra_role_assignments.csv,AVAILABLE,2
81,True,CONDITIONAL_ACCESS,gate_evidence/security/conditional_access.json,AVAILABLE,3
110,True,NSG_RULES,gate_evidence/security/nsg_rules.csv,AVAILABLE,4
90,True,WAF_POLICY,gate_evidence/security/waf_policy.json,AVAILABLE,1
106,True,SENTINEL_STATUS,gate_evidence/security/sentinel_connectors.json,AVAILABLE,3
10,True,FIREWALL_POLICY,gate_evidence/security/firewall_policy.json,AVAILABLE,1
117,True,KEYVAULT_CONFIG,gate_evidence/security/keyvault_configuration.json,AVAILABLE,5
68,True,DEFENDER_FINDINGS,gate_evidence/security/defender_findings.csv,AVAILABLE,4
22,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,AVAILABLE,1
116,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,2
107,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,2
171,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,UNAVAILABLE,5
21,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,2
135,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,1
107,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,5
42,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,UNAVAILABLE,4
40,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,5
60,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,AVAILABLE,3
29,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,AVAILABLE,2
165,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,UNAVAILABLE,4
2,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,3
100,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,4
3,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,5
161,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,AVAILABLE,2
