age_days,authoritative,evidence_id,path,status,version
131,False,PROJECT_CHARTER,shared/project_charter.docx,AVAILABLE,3
30,False,BUSINESS_CASE,gate_evidence/general/business_case.csv,AVAILABLE,2
52,True,BUDGET_APPROVAL,gate_evidence/general/budget_approval.csv,AVAILABLE,2
109,False,ACTION_REGISTER,shared/action_register.csv,AVAILABLE,5
106,False,BENEFITS_PLAN,gate_evidence/general/benefits_plan.docx,AVAILABLE,3
96,True,PORTFOLIO_SNAPSHOT,gate_evidence/general/portfolio_snapshot.csv,AVAILABLE,1
135,False,COMMITTEE_BRIEFING,gate_evidence/general/committee_briefing.docx,AVAILABLE,3
160,True,CMDB_EXPORT,gate_evidence/it/cmdb_export.csv,AVAILABLE,2
91,True,TECH_CATALOG,gate_evidence/it/technology_catalog.json,AVAILABLE,1
176,True,LICENSE_POSITION,gate_evidence/it/license_position.csv,AVAILABLE,5
113,True,LIFECYCLE_REGISTER,gate_evidence/it/lifecycle_eol.csv,AVAILABLE,2
107,False,SUPPORT_RACI,gate_evidence/it/support_raci.docx,AVAILABLE,1
15,True,ITSM_CHANGE,gate_evidence/it/itsm_change.csv,AVAILABLE,5
11,True,CAPACITY_REPORT,gate_evidence/it/capacity_report.csv,AVAILABLE,1
133,False,TECH_WAIVER,gate_evidence/it/technology_waiver.docx,AVAILABLE,4
45,False,HLD,gate_evidence/architecture/Architecture_Diagram_Detailed.svg,AVAILABLE,4
145,False,LLD,gate_evidence/architecture/LLD_Architecture_Notes.docx,AVAILABLE,5
42,False,FLOW_MATRIX,gate_evidence/architecture/flow_matrix.csv,AVAILABLE,1
142,False,OPENAPI,gate_evidence/architecture/openapi.yaml,AVAILABLE,2
42,False,DATA_MODEL,gate_evidence/architecture/data_model.json,AVAILABLE,3
157,False,DATA_LINEAGE,gate_evidence/architecture/data_lineage.csv,AVAILABLE,1
101,True,IP_PLAN,gate_evidence/architecture/ip_plan.csv,AVAILABLE,1
28,False,ADR_REGISTER,gate_evidence/architecture/adr_register.csv,AVAILABLE,5
91,False,ARCH_DEBT,gate_evidence/architecture/architecture_debt.csv,AVAILABLE,4
73,True,AZURE_RESOURCE_GRAPH,gate_evidence/security/azure_resource_graph.json,AVAILABLE,4
161,True,IAM_EXPORT,gate_evidence/security/entra_role_assignments.csv,AVAILABLE,5
125,True,CONDITIONAL_ACCESS,gate_evidence/security/conditional_access.json,UNAVAILABLE,4
122,True,NSG_RULES,gate_evidence/security/nsg_rules.csv,AVAILABLE,2
30,True,WAF_POLICY,gate_evidence/security/waf_policy.json,AVAILABLE,2
93,True,SENTINEL_STATUS,gate_evidence/security/sentinel_connectors.json,AVAILABLE,5
157,True,FIREWALL_POLICY,gate_evidence/security/firewall_policy.json,AVAILABLE,2
43,True,KEYVAULT_CONFIG,gate_evidence/security/keyvault_configuration.json,UNAVAILABLE,3
126,True,DEFENDER_FINDINGS,gate_evidence/security/defender_findings.csv,AVAILABLE,5
49,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,AVAILABLE,3
77,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,1
126,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,4
136,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,UNAVAILABLE,5
89,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,3
134,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,2
95,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,1
116,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,UNAVAILABLE,2
78,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,2
152,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,AVAILABLE,1
82,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,AVAILABLE,3
129,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,AVAILABLE,5
120,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,4
118,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,3
176,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,4
75,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,AVAILABLE,4
69,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,1
