age_days,authoritative,evidence_id,path,status,version
62,False,PROJECT_CHARTER,shared/project_charter.docx,AVAILABLE,3
16,False,BUSINESS_CASE,gate_evidence/general/business_case.csv,AVAILABLE,2
170,True,BUDGET_APPROVAL,gate_evidence/general/budget_approval.csv,AVAILABLE,2
169,False,ACTION_REGISTER,shared/action_register.csv,AVAILABLE,1
27,False,BENEFITS_PLAN,gate_evidence/general/benefits_plan.docx,AVAILABLE,3
141,True,PORTFOLIO_SNAPSHOT,gate_evidence/general/portfolio_snapshot.csv,AVAILABLE,2
171,False,COMMITTEE_BRIEFING,gate_evidence/general/committee_briefing.docx,AVAILABLE,3
149,True,CMDB_EXPORT,gate_evidence/it/cmdb_export.csv,AVAILABLE,1
42,True,TECH_CATALOG,gate_evidence/it/technology_catalog.json,UNAVAILABLE,5
14,True,LICENSE_POSITION,gate_evidence/it/license_position.csv,AVAILABLE,1
15,True,LIFECYCLE_REGISTER,gate_evidence/it/lifecycle_eol.csv,AVAILABLE,5
105,False,SUPPORT_RACI,gate_evidence/it/support_raci.docx,AVAILABLE,3
115,True,ITSM_CHANGE,gate_evidence/it/itsm_change.csv,AVAILABLE,2
5,True,CAPACITY_REPORT,gate_evidence/it/capacity_report.csv,AVAILABLE,2
57,False,TECH_WAIVER,gate_evidence/it/technology_waiver.docx,AVAILABLE,1
142,False,HLD,gate_evidence/architecture/Architecture_Diagram_Detailed.svg,AVAILABLE,2
11,False,LLD,gate_evidence/architecture/LLD_Architecture_Notes.docx,AVAILABLE,2
127,False,FLOW_MATRIX,gate_evidence/architecture/flow_matrix.csv,AVAILABLE,5
92,False,OPENAPI,gate_evidence/architecture/openapi.yaml,AVAILABLE,4
38,False,DATA_MODEL,gate_evidence/architecture/data_model.json,AVAILABLE,1
47,False,DATA_LINEAGE,gate_evidence/architecture/data_lineage.csv,AVAILABLE,2
17,True,IP_PLAN,gate_evidence/architecture/ip_plan.csv,UNAVAILABLE,4
144,False,ADR_REGISTER,gate_evidence/architecture/adr_register.csv,AVAILABLE,1
104,False,ARCH_DEBT,gate_evidence/architecture/architecture_debt.csv,AVAILABLE,4
173,True,AZURE_RESOURCE_GRAPH,gate_evidence/security/azure_resource_graph.json,AVAILABLE,2
0,True,IAM_EXPORT,gate_evidence/security/entra_role_assignments.csv,AVAILABLE,1
178,True,CONDITIONAL_ACCESS,gate_evidence/security/conditional_access.json,AVAILABLE,4
68,True,NSG_RULES,gate_evidence/security/nsg_rules.csv,AVAILABLE,5
124,True,WAF_POLICY,gate_evidence/security/waf_policy.json,AVAILABLE,5
0,True,SENTINEL_STATUS,gate_evidence/security/sentinel_connectors.json,AVAILABLE,4
42,True,FIREWALL_POLICY,gate_evidence/security/firewall_policy.json,AVAILABLE,5
95,True,KEYVAULT_CONFIG,gate_evidence/security/keyvault_configuration.json,AVAILABLE,4
81,True,DEFENDER_FINDINGS,gate_evidence/security/defender_findings.csv,AVAILABLE,1
136,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,UNAVAILABLE,3
108,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,2
158,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,5
91,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,UNAVAILABLE,3
111,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,3
35,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,3
69,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,4
55,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,AVAILABLE,1
44,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,5
0,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,AVAILABLE,4
29,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,AVAILABLE,5
15,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,AVAILABLE,2
105,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,3
45,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,2
42,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,2
162,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,AVAILABLE,3
3,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,5
93,False,VENDOR_EVIDENCE_REQUEST,gate_evidence/procurement/vendor_evidence_request.docx,AVAILABLE,5
68,False,MSA,gate_evidence/legal/MSA.docx,AVAILABLE,1
49,False,DPA,gate_evidence/legal/DPA.docx,AVAILABLE,1
17,False,SLA_ANNEX,gate_evidence/legal/SLA_Annex.docx,AVAILABLE,5
11,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,5
21,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,AVAILABLE,1
