age_days,authoritative,evidence_id,path,status,version
125,False,PROJECT_CHARTER,shared/project_charter.docx,AVAILABLE,1
159,False,BUSINESS_CASE,gate_evidence/general/business_case.csv,AVAILABLE,5
44,True,BUDGET_APPROVAL,gate_evidence/general/budget_approval.csv,UNAVAILABLE,5
43,False,ACTION_REGISTER,shared/action_register.csv,AVAILABLE,1
18,False,BENEFITS_PLAN,gate_evidence/general/benefits_plan.docx,AVAILABLE,5
103,True,PORTFOLIO_SNAPSHOT,gate_evidence/general/portfolio_snapshot.csv,AVAILABLE,3
9,False,COMMITTEE_BRIEFING,gate_evidence/general/committee_briefing.docx,AVAILABLE,4
163,True,CMDB_EXPORT,gate_evidence/it/cmdb_export.csv,AVAILABLE,3
57,True,TECH_CATALOG,gate_evidence/it/technology_catalog.json,AVAILABLE,3
17,True,LICENSE_POSITION,gate_evidence/it/license_position.csv,AVAILABLE,3
168,True,LIFECYCLE_REGISTER,gate_evidence/it/lifecycle_eol.csv,AVAILABLE,4
21,False,SUPPORT_RACI,gate_evidence/it/support_raci.docx,AVAILABLE,1
48,True,ITSM_CHANGE,gate_evidence/it/itsm_change.csv,AVAILABLE,3
29,True,CAPACITY_REPORT,gate_evidence/it/capacity_report.csv,AVAILABLE,2
44,False,TECH_WAIVER,gate_evidence/it/technology_waiver.docx,AVAILABLE,4
28,False,HLD,gate_evidence/architecture/Architecture_Diagram_Detailed.svg,AVAILABLE,2
141,False,LLD,gate_evidence/architecture/LLD_Architecture_Notes.docx,AVAILABLE,3
135,False,FLOW_MATRIX,gate_evidence/architecture/flow_matrix.csv,AVAILABLE,3
175,False,OPENAPI,gate_evidence/architecture/openapi.yaml,AVAILABLE,1
107,False,DATA_MODEL,gate_evidence/architecture/data_model.json,AVAILABLE,4
10,False,DATA_LINEAGE,gate_evidence/architecture/data_lineage.csv,AVAILABLE,1
130,True,IP_PLAN,gate_evidence/architecture/ip_plan.csv,AVAILABLE,4
143,False,ADR_REGISTER,gate_evidence/architecture/adr_register.csv,AVAILABLE,5
142,False,ARCH_DEBT,gate_evidence/architecture/architecture_debt.csv,AVAILABLE,5
90,True,AZURE_RESOURCE_GRAPH,gate_evidence/security/azure_resource_graph.json,AVAILABLE,3
41,True,IAM_EXPORT,gate_evidence/security/entra_role_assignments.csv,AVAILABLE,4
37,True,CONDITIONAL_ACCESS,gate_evidence/security/conditional_access.json,UNAVAILABLE,2
120,True,NSG_RULES,gate_evidence/security/nsg_rules.csv,AVAILABLE,1
72,True,WAF_POLICY,gate_evidence/security/waf_policy.json,AVAILABLE,5
14,True,SENTINEL_STATUS,gate_evidence/security/sentinel_connectors.json,AVAILABLE,4
142,True,FIREWALL_POLICY,gate_evidence/security/firewall_policy.json,AVAILABLE,1
131,True,KEYVAULT_CONFIG,gate_evidence/security/keyvault_configuration.json,AVAILABLE,2
173,True,DEFENDER_FINDINGS,gate_evidence/security/defender_findings.csv,UNAVAILABLE,2
4,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,AVAILABLE,2
5,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,4
9,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,5
39,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,AVAILABLE,5
23,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,3
163,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,3
96,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,3
49,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,AVAILABLE,1
110,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,4
56,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,UNAVAILABLE,1
31,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,UNAVAILABLE,2
175,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,AVAILABLE,5
